0.0005757397157140076,0.9999388456344604,12.769231796264648,0.5843573808670044,0.13627298176288605,13.35946273803711,3.358099460601806,14655.587890625,0.00537017686292529,0.041031867265701294,0.05106791108846664,0.11653795838356018,0.10755186527967453,5,6,4,0.0,0.0,1.0,1.0,0.7466578483581543,0.6949858665466309,0.6555141806602478,-0.37229251861572266,-0.11587894707918167,-0.13195990025997162,-0.12445364892482758,1.5118454694747925,1.3026525974273682,2.3005073070526123,0.18568415939807886,0.14582328498363495,0.6906922459602356,13.397345542907715,11.726421356201172,15.209832191467285,6479.498046875,7885.38525390625,376.7003479003906,58935.6953125,74241.6484375,4598.11669921875,2.8979156017303467,2.932629108428955,3.1934170722961426,267,-99,0.3814240097999573,0
0.0018070347141474485,0.999995768070221,18.58517074584961,0.3688918650150299,0.05499143153429032,3.600482940673828,6.781577110290527,4145.29052734375,0.030382130295038223,0.03456975892186165,0.04545668885111809,0.21159741282463074,0.3107905983924866,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.9197115302085876,-1.6369235515594482,-0.4741979241371155,-0.4841513931751251,-0.6785742044448853,0.8567028641700745,1.112916111946106,1.2251464128494265,0.4918853342533112,0.6429754495620728,0.5080927014350891,17.117914199829098,31.077808380126953,20.24324607849121,1139.8310546875,1229.2030029296875,2028.6055908203125,20553.83984375,12501.96484375,28162.607421875,3.584545135498047,3.0102415084838867,3.3224940299987797,128,1,0.781520426273346,1
0.0008582311565987767,0.9993035197257996,4.794841766357422,0.14987555146217346,0.17238515615463254,16.130067825317386,3.7232415676116943,4936.734375,0.01734430342912674,0.02762169204652309,0.026247626170516014,0.2478133738040924,0.1721355766057968,3,3,5,1.0,2.0,0.0,3.0,0.9262478947639464,0.8049429655075073,0.6005589962005615,-0.4745699763298034,-0.1949443072080612,-0.1949443072080612,-0.08468135446310042,0.7843560576438904,0.7309223413467407,0.9955703020095824,0.267326295375824,0.2701646387577057,0.3402867913246155,11.978416442871096,14.156732559204102,26.4680233001709,1011.4387817382812,1269.2664794921875,2874.089599609375,7566.02001953125,11801.9716796875,16086.1865234375,2.7009425163269043,2.9200704097747803,2.407294273376465,254,-99,0.5086502432823181,0
0.0015191385755315425,0.9999693036079408,15.656527519226074,0.3123010396957397,0.1258314698934555,8.113081932067871,5.76376485824585,4948.37646484375,0.03518544137477875,0.038973268121480935,0.005253398325294256,0.3856624364852905,0.11616212129592896,1,2,0,0.0,0.0,0.0,0.0,0.8549265861511229,0.8549265861511229,0.2274557650089264,-1.34832763671875,-0.40909963846206665,-0.5247849822044373,-0.4144430756568909,0.9476187825202942,0.948001742362976,1.0599881410598757,0.16627539694309235,0.5391703248023987,0.619371771812439,7.627338409423827,29.21988868713379,23.46029090881348,1708.5379638671875,1975.3013916015625,1488.8699951171875,19161.880859375,18598.47265625,17658.548828125,3.108438730239868,2.932673692703247,3.164567708969116,531,-99,0.6821140646934509,0
0.0009364900761283934,0.9999775290489196,8.998085975646973,0.4758610129356384,0.06534697860479355,3.8631267547607417,3.675261497497559,4757.15576171875,0.02279476076364517,0.046165384352207184,0.17597271502017975,0.15074454247951508,0.1548721343278885,6,6,1,0.0,1.0,0.0,1.0,0.23620465397834775,0.2330576181411743,0.21352490782737726,-1.013851761817932,-0.3209856152534485,-0.41376954317092896,-0.2790966331958771,1.01360023021698,1.1843785047531128,0.7703595161437988,0.2922487258911133,0.17798715829849246,0.7567625641822815,15.376483917236328,8.062395095825195,4.199023723602295,1425.7606201171875,3051.934814453125,342.4556884765625,12651.365234375,33099.66015625,10722.9794921875,2.8730165958404537,3.074762344360352,4.136894226074219,160,5,0.6336931586265564,1
0.0017440114170312881,0.9999396800994872,9.309053421020508,0.241887241601944,0.10227515548467636,6.9770851135253915,10.36909008026123,3775.611572265625,0.11218871921300888,0.010907827876508236,0.13509681820869446,0.6432632803916931,0.1827254742383957,1,2,1,0.0,0.0,0.0,0.0,0.6903741955757141,0.6903741955757141,0.336160272359848,-1.143909215927124,-0.22527837753295896,-0.4220591187477112,-0.4965717494487762,1.5798826217651367,1.198259353637695,1.0456832647323608,0.5656101703643799,0.2723919749259949,0.8142163753509521,5.440384864807129,19.920000076293945,29.89684867858887,403.4327087402344,2767.111083984375,933.2291870117188,6710.4482421875,21707.3984375,6215.3212890625,3.5036537647247314,2.7489092350006104,2.5835845470428467,414,-99,0.3730399012565613,0
0.0025117332115769386,0.9999585151672364,35.3935661315918,0.727859616279602,0.28715991973876953,14.644312858581545,6.893908500671388,5034.01171875,0.01988327130675316,0.18730774521827695,0.0790821760892868,0.3121567666530609,0.3977758884429932,0,3,0,0.0,0.0,0.0,0.0,1.0,0.7872105240821838,0.7564621567726135,-0.8316030502319336,-0.34355077147483826,-0.13195990025997162,-0.3560923635959625,1.1255855560302734,0.8661381006240845,1.378132939338684,0.5928629636764526,0.7575112581253052,0.8187857270240784,22.597082138061523,34.27474975585937,10.324841499328613,1351.3751220703125,3267.554443359375,502.71868896484375,21970.390625,44846.15625,17642.93359375,3.4807729721069336,3.3110134601593018,4.251004219055177,242,5,0.5596685409545898,1
0.0013667437015101314,0.9999980330467224,22.98391914367676,0.4783661961555481,0.04543963447213173,4.173559665679932,3.6194937229156494,6890.3388671875,0.027568770572543144,0.022559765726327896,0.036495324224233634,0.1980435252189636,0.09403642266988754,1,5,1,0.0,0.0,0.0,0.0,0.39554363489151,0.37220361828804016,0.29582980275154114,-0.7392961978912354,-0.20327070355415344,-0.3176381587982178,-0.21838735044002533,1.149772047996521,0.8835206031799316,1.1597816944122314,0.734151303768158,0.2811017632484436,0.33012309670448303,28.21871566772461,21.085325241088867,18.907197952270508,1154.178466796875,2956.705810546875,2921.80810546875,15274.458984375,35799.56640625,47957.2890625,3.274509906768799,3.18529748916626,3.4903261661529537,266,1,0.8725105524063109,1
0.0013798150466755033,0.9998977184295654,6.834239482879639,0.21972908079624176,0.09159765392541884,6.999923229217528,1.2193137407302856,5611.66748046875,0.003933029714971782,0.013696898706257343,0.010781733319163322,0.06940175592899323,0.24137799441814425,1,6,7,1.0,0.0,0.0,1.0,0.941238522529602,0.6886751651763916,0.6617487668991089,-0.8370833992958069,-0.32307788729667664,-0.2369803786277771,-0.27702516317367554,0.9168010354042052,0.7698742151260376,1.09996235370636,0.7093318104743958,0.3128561675548553,0.2717810571193695,14.082724571228027,19.09333038330078,19.801279067993164,605.2508544921875,1779.7510986328125,3419.41015625,4703.8515625,7919.3369140625,17124.181640625,2.739476203918457,2.1731085777282715,2.2940499782562256,261,5,0.7057415246963501,1
0.00034624754334799945,0.9996569752693176,2.5800981521606445,0.2890850305557251,0.08536766469478607,5.547843456268311,9.185185432434082,4058.609130859375,0.006109112408012153,0.007181201595813036,0.05310416966676712,0.041901979595422745,0.06490550935268402,3,3,14,0.0,0.0,0.0,0.0,0.4556786417961121,0.35755789279937744,0.294485479593277,-0.6056294441223145,-0.26105746626853943,-0.1575448513031006,-0.18702711164951324,0.9615079164505004,1.0858532190322876,1.181671977043152,0.13639244437217712,0.26037073135375977,0.06582910567522049,3.431365489959717,8.468669891357424,4.870466709136963,628.0498046875,1003.9351196289062,2581.24365234375,7544.6064453125,13456.861328125,19392.892578125,3.17737889289856,3.287314414978028,2.7053236961364746,403,-99,0.29100000858306885,0
